604;0,844;7;0,915;7;4;Si;604;0,377;12;0,519;10;36;No;217;26;Si;604
605;0,573;6;0,486;5;4;Si;605;0,74;14;0,539;10;35;No;217;28;Si;605
606;0,9;8;0,776;7;4;Si;606;0,397;12;0,035;8;35;No;217;24;Si;606
607;0,29;6;0,532;5;4;Si;607;0,473;12;0,973;10;33;No;217;26;Si;607
608;0,312;6;0,314;5;4;Si;608;0,947;16;0,723;10;37;No;217;30;Si;608
609;0,272;6;0,69;5;4;Si;609;0,108;10;0,605;10;31;Si;218;24;Si;609
610;0,548;6;0,859;7;4;Si;610;0,97;16;0,637;10;39;No;218;30;Si;610
611;0,611;7;0,561;5;4;Si;611;0,645;14;0,248;8;34;No;218;26;Si;611
612;0,177;5;0,094;3;4;Si;612;0,112;10;0,069;8;26;Si;219;22;Si;612
613;0,642;7;0,944;7;4;Si;613;0,995;16;0,055;8;38;No;219;28;Si;613
614;0,415;6;0,158;3;4;Si;614;0,698;14;0,023;8;31;Si;220;26;Si;614
615;0,752;7;0,295;5;4;Si;615;0,78;14;0,48;10;36;No;220;28;Si;615
616;0,089;5;0,785;7;4;Si;616;0,058;10;0,645;10;32;Si;221;24;Si;616
617;0,298;6;0,597;5;4;Si;617;0,124;10;0,752;10;31;Si;222;24;Si;617
618;0,83;7;0,958;7;4;Si;618;0,014;10;0,912;10;34;No;222;24;Si;618
619;0,544;6;0,236;5;4;Si;619;0,119;10;0,151;8;29;Si;223;22;Si;619
620;0,362;6;0,138;3;4;Si;620;0,027;10;0,98;10;29;Si;224;24;Si;620
621;0,045;5;0,339;5;4;Si;621;0,176;10;0,758;10;30;Si;225;24;Si;621
622;0,871;8;0,608;5;4;Si;622;0,431;12;0,259;10;35;No;225;26;Si;622
623;0,301;6;0,962;7;4;Si;623;0,818;14;0,808;10;37;No;225;28;Si;623
624;0,94;8;0,389;5;4;Si;624;0,569;12;0,207;8;33;No;225;24;Si;624
625;0,164;5;0,784;7;4;Si;625;0,458;12;0,338;10;34;No;225;26;Si;625
626;0,131;5;0,368;5;4;Si;626;0,108;10;0,6;10;30;Si;226;24;Si;626
627;0,843;7;0,342;5;4;Si;627;0,87;16;0,397;10;38;No;226;30;Si;627
628;0,842;7;0,422;5;4;Si;628;0,424;12;0,907;10;34;No;226;26;Si;628
629;0,833;7;0,123;3;4;Si;629;0,141;10;0,63;10;30;Si;227;24;Si;629
630;0,153;5;0,17;3;4;Si;630;0,812;14;0,851;10;32;Si;228;28;Si;630
631;0,408;6;0,112;3;4;Si;631;0,685;14;0,103;8;31;Si;229;26;Si;631
632;0,508;6;0,787;7;4;Si;632;0,442;12;0,92;10;35;No;229;26;Si;632
633;0,998;8;0,298;5;4;Si;633;0,802;14;0,253;10;37;No;229;28;Si;633
634;0,672;7;0,183;3;4;Si;634;0,237;10;0,843;10;30;Si;230;24;Si;634
635;0,547;6;0,594;5;4;Si;635;0,013;10;0,095;8;29;Si;231;22;Si;635
636;0,777;7;0,639;5;4;Si;636;0,329;12;0,839;10;34;No;231;26;Si;636
637;0,968;8;0,386;5;4;Si;637;0,287;12;0,117;8;33;No;231;24;Si;637
638;0,985;8;0,024;3;4;Si;638;0,686;14;0,564;10;35;No;231;28;Si;638
639;0,246;5;0,489;5;4;Si;639;0,527;12;0,309;10;32;Si;232;26;Si;639
640;0,847;7;0,682;5;4;Si;640;0,321;12;0,108;8;32;Si;233;24;Si;640
641;0,698;7;0,152;3;4;Si;641;0,704;14;0,755;10;34;No;233;28;Si;641
642;0,424;6;0,92;7;4;Si;642;0,687;14;0,56;10;37;No;233;28;Si;642
643;0,612;7;0,253;5;4;Si;643;0,602;14;0,237;8;34;No;233;26;Si;643
644;0,143;5;0,467;5;4;Si;644;0,742;14;0,42;10;34;No;233;28;Si;644
645;0,958;8;0,013;3;4;Si;645;0,693;14;0,775;10;35;No;233;28;Si;645
646;0,914;8;0,202;5;4;Si;646;0,517;12;0,034;8;33;No;233;24;Si;646
647;0,397;6;0,262;5;4;Si;647;0,073;10;0,159;8;29;Si;234;22;Si;647
648;0,523;6;0,788;7;4;Si;648;0,441;12;0,247;8;33;No;234;24;Si;648
649;0,14;5;0,45;5;4;Si;649;0,648;14;0,858;10;34;No;234;28;Si;649
650;0,853;8;0,057;3;4;Si;650;0,786;14;0,722;10;35;No;234;28;Si;650
651;0,325;6;0,72;5;4;Si;651;0,919;16;0,842;10;37;No;234;30;Si;651
652;0,063;5;0,13;3;4;Si;652;0,034;10;0,321;10;28;Si;235;24;Si;652
653;0,087;5;0,826;7;4;Si;653;0,806;14;0,644;10;36;No;235;28;Si;653
654;0,263;6;0,977;7;4;Si;654;0,629;14;0,793;10;37;No;235;28;Si;654
655;0,789;7;0,826;7;4;Si;655;0,458;12;0,581;10;36;No;235;26;Si;655
656;0,035;5;0,65;5;4;Si;656;0,697;14;0,409;10;34;No;235;28;Si;656
657;0,67;7;0,793;7;4;Si;657;0,393;12;0,032;8;34;No;235;24;Si;657
658;0,126;5;0,937;7;4;Si;658;0,604;14;0,172;8;34;No;235;26;Si;658
659;0,179;5;0,38;5;4;Si;659;0,481;12;0,483;10;32;Si;236;26;Si;659
660;0,515;6;0,624;5;4;Si;660;0,081;10;0,438;10;31;Si;237;24;Si;660
661;0,075;5;0,75;7;4;Si;661;0,462;12;0,872;10;34;No;237;26;Si;661
662;0,666;7;0,966;7;4;Si;662;0,563;12;0,49;10;36;No;237;26;Si;662
663;0,232;5;0,045;3;4;Si;663;0,835;14;0,383;10;32;Si;238;28;Si;663
664;0,692;7;0,517;5;4;Si;664;0,328;12;0,09;8;32;Si;239;24;Si;664
665;0,463;6;0,253;5;4;Si;665;0,652;14;0,478;10;35;No;239;28;Si;665
666;0,555;6;0,186;3;4;Si;666;0,997;16;0,722;10;35;No;239;30;Si;666
667;0,41;6;0,88;7;4;Si;667;0,782;14;0,732;10;37;No;239;28;Si;667
668;0,112;5;0,147;3;4;Si;668;0,623;14;0,725;10;32;Si;240;28;Si;668
669;0,624;7;0,248;5;4;Si;669;0,201;10;0,61;10;32;Si;241;24;Si;669
670;0,187;5;0,494;5;4;Si;670;0,418;12;0,937;10;32;Si;242;26;Si;670
671;0,954;8;0,803;7;4;Si;671;0,28;12;0,957;10;37;No;242;26;Si;671
672;0,379;6;0,347;5;4;Si;672;0,926;16;0,027;8;35;No;242;28;Si;672
673;0,96;8;0,027;3;4;Si;673;0,536;12;0,723;10;33;No;242;26;Si;673
674;0,422;6;0,945;7;4;Si;674;0,141;10;0,926;10;33;No;242;24;Si;674
675;0,862;8;0,406;5;4;Si;675;0,029;10;0,326;10;33;No;242;24;Si;675
676;0,729;7;0,786;7;4;Si;676;0,366;12;0,595;10;36;No;242;26;Si;676
677;0,299;6;0,251;5;4;Si;677;0,246;10;0,104;8;29;Si;243;22;Si;677
678;0,581;6;0,588;5;4;Si;678;0,993;16;0,981;10;37;No;243;30;Si;678
679;0,478;6;0,865;7;4;Si;679;0,665;14;0,498;10;37;No;243;28;Si;679
680;0,532;6;0,923;7;4;Si;680;0,637;14;0,972;10;37;No;243;28;Si;680
681;0,742;7;0,22;5;4;Si;681;0,079;10;0,076;8;30;Si;244;22;Si;681
682;0,771;7;0,068;3;4;Si;682;0,232;10;0,424;10;30;Si;245;24;Si;682
683;0,349;6;0,422;5;4;Si;683;0,306;12;0,068;8;31;Si;246;24;Si;683
684;0,215;5;0,894;7;4;Si;684;0,349;12;0,271;10;34;No;246;26;Si;684
685;0,859;8;0,033;3;4;Si;685;0,003;10;0,543;10;31;Si;247;24;Si;685
686;0,921;8;0,418;5;4;Si;686;0,6;14;0,499;10;37;No;247;28;Si;686
687;0,428;6;0,75;7;4;Si;687;0,477;12;0,522;10;35;No;247;26;Si;687
688;0,511;6;0,168;3;4;Si;688;0,693;14;0,904;10;33;No;247;28;Si;688
689;0,605;7;0,58;5;4;Si;689;0,628;14;0,014;8;34;No;247;26;Si;689
690;0,857;8;0,348;5;4;Si;690;0,476;12;0,004;8;33;No;247;24;Si;690
691;0,586;6;0,209;5;4;Si;691;0,232;10;0,732;10;31;Si;248;24;Si;691
692;0,21;5;0,934;7;4;Si;692;0,535;12;0,968;10;34;No;248;26;Si;692
693;0,008;5;0,958;7;4;Si;693;0,109;10;0,282;10;32;Si;249;24;Si;693
694;0,547;6;0,69;5;4;Si;694;0,231;10;0,243;8;29;Si;250;22;Si;694
695;0,436;6;0,68;5;4;Si;695;0,125;10;0,769;10;31;Si;251;24;Si;695
696;0,856;8;0,85;7;4;Si;696;0,112;10;0,169;8;33;No;251;22;Si;696
697;0,578;6;0,535;5;4;Si;697;0,544;12;0,732;10;33;No;251;26;Si;697
698;0,01;5;0,158;3;4;Si;698;0,092;10;0,827;10;28;Si;252;24;Si;698
699;0,136;5;0,826;7;4;Si;699;0,338;12;0,687;10;34;No;252;26;Si;699
700;0,991;8;0,692;5;4;Si;700;0,734;14;0,143;8;35;No;252;26;Si;700
701;0,249;5;0,918;7;4;Si;701;0,243;10;0,157;8;30;Si;253;22;Si;701
702;0,862;8;0,001;3;4;Si;702;0,02;10;0,643;10;31;Si;254;24;Si;702
703;0,09;5;0,202;5;4;Si;703;0,572;12;0,447;10;32;Si;255;26;Si;703
704;0,793;7;0,857;7;4;Si;704;0,338;12;0,899;10;36;No;255;26;Si;704
705;0,111;5;0,668;5;4;Si;705;0,908;16;0,153;8;34;No;255;28;Si;705
706;0,502;6;0,941;7;4;Si;706;0,495;12;0,24;8;33;No;255;24;Si;706
707;0,798;7;0,025;3;4;Si;707;0,827;14;0,803;10;34;No;255;28;Si;707
708;0,199;5;0,351;5;4;Si;708;0,676;14;0,452;10;34;No;255;28;Si;708
709;0,452;6;0,812;7;4;Si;709;0,256;12;0,208;8;33;No;255;24;Si;709
710;0,484;6;0,149;3;4;Si;710;0,046;10;0,775;10;29;Si;256;24;Si;710
711;0,562;6;0,213;5;4;Si;711;0,833;14;0,127;8;33;No;256;26;Si;711
712;0,196;5;0,513;5;4;Si;712;0,902;16;0,842;10;36;No;256;30;Si;712
713;0,938;8;0,252;5;4;Si;713;0,052;10;0,016;8;31;Si;257;22;Si;713
714;0,819;7;0,728;5;4;Si;714;0,695;14;0,795;10;36;No;257;28;Si;714
715;0,157;5;0,126;3;4;Si;715;0,79;14;0,885;10;32;Si;258;28;Si;715
716;0,99;8;0,626;5;4;Si;716;0,445;12;0,766;10;35;No;258;26;Si;716
717;0,387;6;0,191;3;4;Si;717;0,826;14;0,533;10;33;No;258;28;Si;717
718;0,823;7;0,406;5;4;Si;718;0,468;12;0,317;10;34;No;258;26;Si;718
719;0,419;6;0,241;5;4;Si;719;0,825;14;0,61;10;35;No;258;28;Si;719
720;0,934;8;0,834;7;4;Si;720;0,525;12;0,139;8;35;No;258;24;Si;720
721;0,142;5;0,448;5;4;Si;721;0,272;12;0,195;8;30;Si;259;24;Si;721
722;0,464;6;0,851;7;4;Si;722;0,31;12;0,8;10;35;No;259;26;Si;722
723;0,146;5;0,644;5;4;Si;723;0,395;12;0,347;10;32;Si;260;26;Si;723
724;0,875;8;0,18;3;4;Si;724;0,204;10;0,537;10;31;Si;261;24;Si;724
725;0,161;5;0,458;5;4;Si;725;0,037;10;0,901;10;30;Si;262;24;Si;725
726;0,14;5;0,925;7;4;Si;726;0,964;16;0,417;10;38;No;262;30;Si;726
727;0,972;8;0,56;5;4;Si;727;0,188;10;0,453;10;33;No;262;24;Si;727
728;0,814;7;0,981;7;4;Si;728;0,292;12;0,167;8;34;No;262;24;Si;728
729;0,051;5;0,6;5;4;Si;729;0,218;10;0,206;8;28;Si;263;22;Si;729
730;0,397;6;0,799;7;4;Si;730;0,22;10;0,97;10;33;No;263;24;Si;730
731;0,352;6;0,09;3;4;Si;731;0,321;12;0,417;10;31;Si;264;26;Si;731
732;0,742;7;0,485;5;4;Si;732;0,776;14;0,273;10;36;No;264;28;Si;732
733;0,896;8;0,355;5;4;Si;733;0,197;10;0,639;10;33;No;264;24;Si;733
734;0,773;7;0,499;5;4;Si;734;0,998;16;0,023;8;36;No;264;28;Si;734
735;0,678;7;0,145;3;4;Si;735;0,756;14;0,724;10;34;No;264;28;Si;735
736;0,656;7;0,29;5;4;Si;736;0,532;12;0,949;10;34;No;264;26;Si;736
737;0,335;6;0,562;5;4;Si;737;0,899;16;0,907;10;37;No;264;30;Si;737
738;0,306;6;0,576;5;4;Si;738;0,9;16;0,404;10;37;No;264;30;Si;738
739;0,98;8;0,455;5;4;Si;739;0,8;14;0,371;10;37;No;264;28;Si;739
740;0,618;7;0,522;5;4;Si;740;0,709;14;0,35;10;36;No;264;28;Si;740
741;0,036;5;0,263;5;4;Si;741;0,469;12;0,572;10;32;Si;265;26;Si;741
742;0,62;7;0,358;5;4;Si;742;0,807;14;0,853;10;36;No;265;28;Si;742
743;0,754;7;0,029;3;4;Si;743;0,995;16;0,455;10;36;No;265;30;Si;743
744;0,81;7;0,678;5;4;Si;744;0,647;14;0,261;10;36;No;265;28;Si;744
745;0,456;6;0,03;3;4;Si;745;0,685;14;0,469;10;33;No;265;28;Si;745
746;0,629;7;0,584;5;4;Si;746;0,252;12;0,947;10;34;No;265;26;Si;746
747;0,091;5;0,375;5;4;Si;747;0,652;14;0,141;8;32;Si;266;26;Si;747
748;0,553;6;0,968;7;4;Si;748;0,504;12;0,356;10;35;No;266;26;Si;748
749;0,717;7;0,694;5;4;Si;749;0,041;10;0,566;10;32;Si;267;24;Si;749
750;0,87;8;0,184;3;4;Si;750;0,512;12;0,852;10;33;No;267;26;Si;750
751;0,463;6;0,046;3;4;Si;751;0,088;10;0,165;8;27;Si;268;22;Si;751
752;0,555;6;0,463;5;4;Si;752;0,938;16;0,217;8;35;No;268;28;Si;752
753;0,701;7;0,808;7;4;Si;753;0,512;12;0,299;10;36;No;268;26;Si;753
754;0,71;7;0,63;5;4;Si;754;0,915;16;0,89;10;38;No;268;30;Si;754
755;0,272;6;0,635;5;4;Si;755;0,162;10;0,343;10;31;Si;269;24;Si;755
756;0,155;5;0,598;5;4;Si;756;0,184;10;0,026;8;28;Si;270;22;Si;756
757;0,127;5;0,727;5;4;Si;757;0,47;12;0,109;8;30;Si;271;24;Si;757
758;0,945;8;0,144;3;4;Si;758;0,292;12;0,079;8;31;Si;272;24;Si;758
759;0,52;6;0,227;5;4;Si;759;0,939;16;0,318;10;37;No;272;30;Si;759
760;0,572;6;0,035;3;4;Si;760;0,099;10;0,157;8;27;Si;273;22;Si;760
761;0,182;5;0,769;7;4;Si;761;0,445;12;0,854;10;34;No;273;26;Si;761
762;0,772;7;0,78;7;4;Si;762;0,224;10;0,339;10;34;No;273;24;Si;762
763;0,112;5;0,909;7;4;Si;763;0,515;12;0,307;10;34;No;273;26;Si;763
764;0,325;6;0,894;7;4;Si;764;0,272;12;0,602;10;35;No;273;26;Si;764
765;0,44;6;0,959;7;4;Si;765;0,861;16;0,394;10;39;No;273;30;Si;765
766;0,524;6;0,963;7;4;Si;766;0,576;12;0,402;10;35;No;273;26;Si;766
767;0,152;5;0,259;5;4;Si;767;0,709;14;0,341;10;34;No;273;28;Si;767
768;0,659;7;0,26;5;4;Si;768;0,119;10;0,182;8;30;Si;274;22;Si;768
769;0,138;5;0,406;5;4;Si;769;0,026;10;0,159;8;28;Si;275;22;Si;769
770;0,131;5;0,011;3;4;Si;770;0,965;16;0,134;8;32;Si;276;28;Si;770
771;0,648;7;0,203;5;4;Si;771;0,89;16;0,676;10;38;No;276;30;Si;771
772;0,144;5;0,355;5;4;Si;772;0,094;10;0,276;10;30;Si;277;24;Si;772
773;0,708;7;0,099;3;4;Si;773;0,577;12;0,386;10;32;Si;278;26;Si;773
774;0,8;7;0,949;7;4;Si;774;0,668;14;0,672;10;38;No;278;28;Si;774
775;0,034;5;0,952;7;4;Si;775;0,475;12;0,345;10;34;No;278;26;Si;775
776;0,218;5;0,638;5;4;Si;776;0,933;16;0,692;10;36;No;278;30;Si;776
777;0,294;6;0,402;5;4;Si;777;0,175;10;0,927;10;31;Si;279;24;Si;777
778;0,338;6;0,513;5;4;Si;778;0,505;12;0,871;10;33;No;279;26;Si;778
779;0,473;6;0,282;5;4;Si;779;0,917;16;0,067;8;35;No;279;28;Si;779
780;0,224;5;0,95;7;4;Si;780;0,696;14;0,481;10;36;No;279;28;Si;780
781;0,021;5;0,04;3;4;Si;781;0,069;10;0,35;10;28;Si;280;24;Si;781
782;0,527;6;0,83;7;4;Si;782;0,381;12;0,188;8;33;No;280;24;Si;782
783;0,609;7;0,83;7;4;Si;783;0,321;12;0,326;10;36;No;280;26;Si;783
784;0,854;8;0,777;7;4;Si;784;0,995;16;0,693;10;41;No;280;30;Si;784
785;0,414;6;0,127;3;4;Si;785;0,463;12;0,743;10;31;Si;281;26;Si;785
786;0,714;7;0,613;5;4;Si;786;0,993;16;0,647;10;38;No;281;30;Si;786
787;0,348;6;0,509;5;4;Si;787;0,757;14;0,562;10;35;No;281;28;Si;787
788;0,297;6;0,558;5;4;Si;788;0,194;10;0,149;8;29;Si;282;22;Si;788
789;0,277;6;0,924;7;4;Si;789;0,13;10;0,553;10;33;No;282;24;Si;789
790;0,229;5;0,627;5;4;Si;790;0,199;10;0,376;10;30;Si;283;24;Si;790
791;0,569;6;0,982;7;4;Si;791;0,801;14;0,009;8;35;No;283;26;Si;791
792;0,017;5;0,126;3;4;Si;792;0,826;14;0,411;10;32;Si;284;28;Si;792
793;0,443;6;0,438;5;4;Si;793;0,057;10;0,92;10;31;Si;285;24;Si;793
794;0,428;6;0,977;7;4;Si;794;0,107;10;0,261;10;33;No;285;24;Si;794
795;0,09;5;0,873;7;4;Si;795;0,826;14;0,279;10;36;No;285;28;Si;795
796;0,166;5;0,527;5;4;Si;796;0,234;10;0,136;8;28;Si;286;22;Si;796
797;0,834;7;0,587;5;4;Si;797;0,458;12;0,435;10;34;No;286;26;Si;797
798;0,404;6;0,981;7;4;Si;798;0,97;16;0,091;8;37;No;286;28;Si;798
799;0,234;5;0,279;5;4;Si;799;0,417;12;0,694;10;32;Si;287;26;Si;799
800;0,484;6;0,688;5;4;Si;800;0,33;12;0,573;10;33;No;287;26;Si;800
801;0,083;5;0,265;5;4;Si;801;0,498;12;0,046;8;30;Si;288;24;Si;801
802;0,25;6;0,575;5;4;Si;802;0,65;14;0,647;10;35;No;288;28;Si;802
803;0,049;5;0,91;7;4;Si;803;0,043;10;0,425;10;32;Si;289;24;Si;803
804;0,278;6;0,763;7;4;Si;804;0,187;10;0,51;10;33;No;289;24;Si;804
805;0,422;6;0,034;3;4;Si;805;0,937;16;0,093;8;33;No;289;28;Si;805
806;0,045;5;0,547;5;4;Si;806;0,035;10;0,604;10;30;Si;290;24;Si;806
807;0,691;7;0,839;7;4;Si;807;0,278;12;0,859;10;36;No;290;26;Si;807
808;0,384;6;0,716;5;4;Si;808;0,206;10;0,883;10;31;Si;291;24;Si;808
809;0,639;7;0,066;3;4;Si;809;0,625;14;0,478;10;34;No;291;28;Si;809
810;0,589;6;0,631;5;4;Si;810;0,573;12;0,996;10;33;No;291;26;Si;810
811;0,446;6;0,187;3;4;Si;811;0,306;12;0,356;10;31;Si;292;26;Si;811
812;0,13;5;0,152;3;4;Si;812;0,807;14;0,627;10;32;Si;293;28;Si;812
813;0,661;7;0,342;5;4;Si;813;0,098;10;0,216;8;30;Si;294;22;Si;813
814;0,839;7;0,367;5;4;Si;814;0,088;10;0,411;10;32;Si;295;24;Si;814
815;0,27;6;0,625;5;4;Si;815;0,301;12;0,933;10;33;No;295;26;Si;815
816;0,989;8;0,468;5;4;Si;816;0,124;10;0,925;10;33;No;295;24;Si;816
817;0,514;6;0,284;5;4;Si;817;0,447;12;0,571;10;33;No;295;26;Si;817
818;0,084;5;0,354;5;4;Si;818;0,003;10;0,436;10;30;Si;296;24;Si;818
819;0,187;5;0,281;5;4;Si;819;0,774;14;0,466;10;34;No;296;28;Si;819
820;0,473;6;0,81;7;4;Si;820;0,556;12;0,686;10;35;No;296;26;Si;820
821;0,776;7;0,021;3;4;Si;821;0,746;14;0,865;10;34;No;296;28;Si;821
822;0,945;8;0,975;7;4;Si;822;0,173;10;0,368;10;35;No;296;24;Si;822
823;0,881;8;0,286;5;4;Si;823;0,829;14;0,703;10;37;No;296;28;Si;823
824;0,666;7;0,048;3;4;Si;824;0,202;10;0,475;10;30;Si;297;24;Si;824
825;0,276;6;0,876;7;4;Si;825;0,44;12;0,755;10;35;No;297;26;Si;825
826;0,839;7;0,851;7;4;Si;826;0,208;10;0,809;10;34;No;297;24;Si;826
827;0,609;7;0,401;5;4;Si;827;0,736;14;0,241;8;34;No;297;26;Si;827
828;0,645;7;0,592;5;4;Si;828;0,746;14;0,057;8;34;No;297;26;Si;828
829;0,798;7;0,683;5;4;Si;829;0,128;10;0,645;10;32;Si;298;24;Si;829
830;0,658;7;0,838;7;4;Si;830;0,188;10;0,995;10;34;No;298;24;Si;830
831;0,316;6;0,042;3;4;Si;831;0,154;10;0,601;10;29;Si;299;24;Si;831
832;0,302;6;0,308;5;4;Si;832;0,988;16;0,229;8;35;No;299;28;Si;832
833;0,567;6;0,177;3;4;Si;833;0,716;14;0,219;8;31;Si;300;26;Si;833
834;0,812;7;0,951;7;4;Si;834;0,909;16;0,344;10;40;No;300;30;Si;834
835;0,806;7;0,37;5;4;Si;835;0,125;10;0,63;10;32;Si;301;24;Si;835
836;0,111;5;0,86;7;4;Si;836;0,998;16;0,036;8;36;No;301;28;Si;836
837;0,73;7;0,835;7;4;Si;837;0,667;14;0,203;8;36;No;301;26;Si;837
838;0,079;5;0,568;5;4;Si;838;0,518;12;0,445;10;32;Si;302;26;Si;838
839;0,657;7;0,922;7;4;Si;839;0,069;10;0,516;10;34;No;302;24;Si;839
840;0,096;5;0,176;3;4;Si;840;0,91;16;0,62;10;34;No;302;30;Si;840
841;0,604;7;0,827;7;4;Si;841;0,575;12;0,551;10;36;No;302;26;Si;841
842;0,049;5;0,381;5;4;Si;842;0,94;16;0,102;8;34;No;302;28;Si;842
843;0,819;7;0,464;5;4;Si;843;0,624;14;0,052;8;34;No;302;26;Si;843
844;0,13;5;0,351;5;4;Si;844;0,289;12;0,233;8;30;Si;303;24;Si;844
845;0,498;6;0,702;5;4;Si;845;0,362;12;0,396;10;33;No;303;26;Si;845
846;0,959;8;0,388;5;4;Si;846;0,383;12;0,736;10;35;No;303;26;Si;846
847;0,746;7;0,03;3;4;Si;847;0,7;14;0,975;10;34;No;303;28;Si;847
848;0,71;7;0,228;5;4;Si;848;0,052;10;0,988;10;32;Si;304;24;Si;848
849;0,322;6;0,998;7;4;Si;849;0,973;16;0,526;10;39;No;304;30;Si;849
850;0,817;7;0,984;7;4;Si;850;0,893;16;0,172;8;38;No;304;28;Si;850
851;0,607;7;0,631;5;4;Si;851;0,145;10;0,755;10;32;Si;305;24;Si;851
852;0,422;6;0,377;5;4;Si;852;0,808;14;0,036;8;33;No;305;26;Si;852
853;0,007;5;0,132;3;4;Si;853;0,463;12;0,316;10;30;Si;306;26;Si;853
854;0,801;7;0,264;5;4;Si;854;0,134;10;0;8;30;Si;307;22;Si;854
855;0,403;6;0,662;5;4;Si;855;0,815;14;0,322;10;35;No;307;28;Si;855
856;0,851;8;0,091;3;4;Si;856;0,848;14;0,543;10;35;No;307;28;Si;856
857;0,295;6;0,11;3;4;Si;857;0,329;12;0,067;8;29;Si;308;24;Si;857
858;0,888;8;0,431;5;4;Si;858;0,868;16;0,739;10;39;No;308;30;Si;858
859;0,972;8;0,232;5;4;Si;859;0,375;12;0,05;8;33;No;308;24;Si;859
860;0,001;5;0,585;5;4;Si;860;0,928;16;0,889;10;36;No;308;30;Si;860
861;0,642;7;0,02;3;4;Si;861;0,347;12;0,428;10;32;Si;309;26;Si;861
862;0,418;6;0,306;5;4;Si;862;0,652;14;0,087;8;33;No;309;26;Si;862
863;0,046;5;0,081;3;4;Si;863;0,046;10;0,808;10;28;Si;310;24;Si;863
864;0,751;7;0,066;3;4;Si;864;0,635;14;0,863;10;34;No;310;28;Si;864
865;0,886;8;0,788;7;4;Si;865;0,822;14;0,922;10;39;No;310;28;Si;865
866;0,56;6;0,967;7;4;Si;866;0,311;12;0,845;10;35;No;310;26;Si;866
867;0,702;7;0,336;5;4;Si;867;0,118;10;0,164;8;30;Si;311;22;Si;867
868;0,434;6;0,893;7;4;Si;868;0,315;12;0,167;8;33;No;311;24;Si;868
869;0,778;7;0,305;5;4;Si;869;0,784;14;0,608;10;36;No;311;28;Si;869
870;0,806;7;0,116;3;4;Si;870;0,238;10;0,79;10;30;Si;312;24;Si;870
871;0,388;6;0,817;7;4;Si;871;0,699;14;0,06;8;35;No;312;26;Si;871
872;0,168;5;0,245;5;4;Si;872;0,12;10;0,192;8;28;Si;313;22;Si;872
873;0,737;7;0,38;5;4;Si;873;0,612;14;0,796;10;36;No;313;28;Si;873
874;0,962;8;0,36;5;4;Si;874;0,438;12;0,104;8;33;No;313;24;Si;874
875;0,797;7;0,144;3;4;Si;875;0;10;0,769;10;30;Si;314;24;Si;875
876;0,973;8;0,581;5;4;Si;876;0,814;14;0,997;10;37;No;314;28;Si;876
877;0,52;6;0,397;5;4;Si;877;0,727;14;0,947;10;35;No;314;28;Si;877
878;0,974;8;0,179;3;4;Si;878;0,827;14;0,406;10;35;No;314;28;Si;878
879;0,757;7;0,177;3;4;Si;879;0,069;10;0,068;8;28;Si;315;22;Si;879
880;0,486;6;0,922;7;4;Si;880;0,181;10;0,499;10;33;No;315;24;Si;880
881;0,997;8;0,968;7;4;Si;881;0,675;14;0,942;10;39;No;315;28;Si;881
882;0,471;6;0,191;3;4;Si;882;0,896;16;0,56;10;35;No;315;30;Si;882
883;0,692;7;0,663;5;4;Si;883;0,653;14;0,682;10;36;No;315;28;Si;883
884;0,29;6;0,914;7;4;Si;884;0,843;14;0,959;10;37;No;315;28;Si;884
885;0,734;7;0,783;7;4;Si;885;0,732;14;0,493;10;38;No;315;28;Si;885
886;0,252;6;0,22;5;4;Si;886;0,013;10;0,936;10;31;Si;316;24;Si;886
887;0,008;5;0,129;3;4;Si;887;0,055;10;0,693;10;28;Si;317;24;Si;887
888;0,648;7;0,948;7;4;Si;888;0,147;10;0,582;10;34;No;317;24;Si;888
889;0,988;8;0,668;5;4;Si;889;0,403;12;0,966;10;35;No;317;26;Si;889
890;0,887;8;0,366;5;4;Si;890;0,965;16;0,325;10;39;No;317;30;Si;890
891;0,815;7;0,883;7;4;Si;891;0,288;12;0,903;10;36;No;317;26;Si;891
892;0,561;6;0,619;5;4;Si;892;0,787;14;0,255;10;35;No;317;28;Si;892
893;0,339;6;0,266;5;4;Si;893;0,441;12;0,362;10;33;No;317;26;Si;893
894;0,137;5;0,002;3;4;Si;894;0,156;10;0,623;10;28;Si;318;24;Si;894
895;0,388;6;0,882;7;4;Si;895;0,063;10;0,162;8;31;Si;319;22;Si;895
896;0,65;7;0,517;5;4;Si;896;0,989;16;0,786;10;38;No;319;30;Si;896
897;0,399;6;0,346;5;4;Si;897;0,34;12;0,561;10;33;No;319;26;Si;897
898;0,211;5;0,922;7;4;Si;898;0,576;12;0,472;10;34;No;319;26;Si;898
899;0,097;5;0,794;7;4;Si;899;0,996;16;0,018;8;36;No;319;28;Si;899
900;0,043;5;0,698;5;4;Si;900;0,282;12;0,784;10;32;Si;320;26;Si;900
901;0,834;7;0,656;5;4;Si;901;0,648;14;0,479;10;36;No;320;28;Si;901
902;0,756;7;0,827;7;4;Si;902;0,104;10;0,678;10;34;No;320;24;Si;902
903;0,914;8;0,614;5;4;Si;903;0,114;10;0,046;8;31;Si;321;22;Si;903
904;0,429;6;0,903;7;4;Si;904;0,231;10;0,904;10;33;No;321;24;Si;904
905;0,989;8;0,439;5;4;Si;905;0,437;12;0,921;10;35;No;321;26;Si;905
